name,_id,host_name,location_cluster,location,lat,lon,type_house,sum,min_days,amt_reviews,last_dt,avg_reviews,total_host,target
Beautiful 2bdr apt in Brooklyn near to everything.,43803591.0,Anna,1,Fort Hamilton,40.61257,-74.03598,0,135.0,5.0,31.0,2019-06-02,2.16,1.0,151.0
Your NYC HOME! LRG 1 BED APT 20min from Manhattan,161497828.0,Matias,1,Prospect-Lefferts Gardens,40.65534,-73.95644,0,100.0,2.0,2.0,2018-01-02,0.11,1.0,95.0
Life Is Beautiful near Central Park,4350664.0,Denia,2,East Harlem,40.79636,-73.94342,1,89.0,5.0,62.0,2019-07-02,1.82,1.0,271.0
"Cozy BR in Hamilton Heights, Harlem",9915185.0,Sarah,2,Harlem,40.82301,-73.94907,1,65.0,2.0,2.0,2015-10-12,0.04,1.0,0.0
15 min to Manhattan! 6-20 July discountprice 1200,16562278.0,Александрина,3,Astoria,40.75998,-73.926,0,150.0,1.0,1.0,2019-07-03,1.0,1.0,5.0
AMAZING 1 BR APT LES/Chinatown NYC,39938343.0,Aleksey,2,Lower East Side,40.71813,-73.99231,0,145.0,6.0,13.0,2018-06-03,0.27,1.0,0.0
Garden Oasis Apartment - 2 bedroom,22088164.0,Julia,2,East Harlem,40.80751,-73.94097,0,200.0,3.0,162.0,2019-06-15,2.84,1.0,208.0
Great Room in Manhattan,184398500.0,Ernesto,2,East Harlem,40.80026,-73.94398,1,75.0,1.0,2.0,2018-10-07,0.19,1.0,0.0
East Village Penthouse - Master Bedroom (Loft),16866.0,Nicholas,2,East Village,40.72979,-73.983,1,149.0,2.0,9.0,2019-06-09,0.37,2.0,0.0
UWS STUDIO,26624082.0,Maurine,2,Upper West Side,40.78885,-73.98013,0,90.0,4.0,1.0,2016-03-26,0.03,1.0,0.0
large room and convenient to train and JFK. #4,82367658.0,John,3,Richmond Hill,40.68985,-73.82003,1,40.0,3.0,7.0,2019-06-13,0.38,5.0,313.0
shared apt only for female  near Times Square,251510391.0,Demir,2,Hell's Kitchen,40.76461,-73.98745,2,65.0,1.0,0.0,2019-06-23,0.72,3.0,365.0
Sun-drenched Artist Loft,101618737.0,Sihan,1,Bushwick,40.69273,-73.90719,1,80.0,3.0,0.0,2019-06-23,0.72,2.0,140.0
Very close to Manhattan! Muy cerca de Manhattan,158922261.0,Ana,3,Astoria,40.75697,-73.91314,1,51.0,2.0,34.0,2019-06-27,2.97,3.0,167.0
Bedroom in a Cozy Apartment,131293304.0,Tobi,2,Harlem,40.81711,-73.93563,1,51.0,2.0,21.0,2019-06-02,0.87,1.0,0.0
Manhattan Sights & Sound (Ladies Only),223574944.0,Carly,2,Kips Bay,40.74355,-73.97936,2,39.0,2.0,2.0,2019-03-25,0.52,2.0,326.0
Modern Williamsburg BR for rent,39126862.0,Alexandra,1,Williamsburg,40.70635,-73.95175,1,97.0,2.0,0.0,2019-06-23,0.72,2.0,0.0
"Large 1,000 SF UES Apt w/ Balcony",8869875.0,Christina,2,Upper East Side,40.76427,-73.962,0,95.0,1.0,5.0,2016-01-28,0.12,1.0,0.0
Beautiful One-Bedroom Apartment  Near Central Park,436365.0,Jessica M.,2,Upper East Side,40.76813,-73.95354,0,144.0,7.0,17.0,2018-05-24,0.35,3.0,0.0
"Homey, Large, Gorgeous 2 BR Apt!",3780975.0,Shira,2,Harlem,40.80403,-73.95615,0,200.0,2.0,6.0,2016-01-03,0.12,1.0,0.0
Beautiful cozy spacious Room near Park,11361046.0,Narina,1,Crown Heights,40.66847,-73.94981,1,80.0,5.0,18.0,2018-04-30,0.72,1.0,312.0
Marie's Cottage,38363932.0,Marie,3,Briarwood,40.7143,-73.81834,2,99.0,2.0,0.0,2019-06-23,0.72,1.0,365.0
Amazing Studio at the Time Square Area/53B,48146336.0,Irina,2,Hell's Kitchen,40.76269,-73.99364,0,130.0,30.0,4.0,2019-01-30,0.23,20.0,272.0
"Cozy Room, Gorgeous Penthouse Apartment, Manhattan",46253146.0,Raquel,2,Harlem,40.82924,-73.94783,1,50.0,1.0,0.0,2019-06-23,0.72,1.0,0.0
Sweet,41941061.0,Johanna,2,Hell's Kitchen,40.76655,-73.99216,1,350.0,1.0,0.0,2019-06-23,0.72,1.0,89.0
Cozy Minimalist Room in Brooklyn,22123619.0,Antoine,1,Crown Heights,40.67502,-73.9178,1,43.0,3.0,10.0,2018-10-21,0.25,2.0,305.0
Central Park North Room,194843581.0,Hongzhi,2,Upper West Side,40.80116,-73.96088,1,69.0,2.0,10.0,2019-04-07,0.91,4.0,0.0
2 Rooms + Bath in Spacious Apartment w/ Backyard,4281300.0,Alex,1,Williamsburg,40.71572,-73.94161,1,209.0,1.0,21.0,2019-06-30,3.07,3.0,15.0
Heaven away from Home!.,76237449.0,Majidudeen,3,Jamaica,40.70647,-73.79794,0,52.0,30.0,0.0,2019-06-23,0.72,1.0,365.0
Beautiful  apt in great location,18405989.0,Guido,1,Windsor Terrace,40.65281,-73.97298,0,150.0,7.0,0.0,2019-06-23,0.72,1.0,0.0
Beaut room 10min away from the city with Prkg Avbl,247092108.0,Jackie,3,Astoria,40.76701,-73.91208,1,79.0,1.0,2.0,2019-05-22,1.05,3.0,281.0
The N residence,136408243.0,David,1,Midwood,40.61354,-73.96316,1,140.0,1.0,0.0,2019-06-23,0.72,1.0,364.0
Great location in the heart of Manhattan,122679380.0,Sam,2,Hell's Kitchen,40.76313,-73.98978,1,100.0,1.0,216.0,2019-07-01,8.07,1.0,43.0
Cozy room in East Village,2814004.0,Jasmine,2,East Village,40.72242,-73.98262,1,105.0,2.0,9.0,2015-10-18,0.16,2.0,0.0
"Entire 2 Bdrm Duplex Bushwick Brooklyn, Sleeps 6",157430725.0,Fiona,1,Bushwick,40.6994,-73.93367,0,120.0,1.0,94.0,2019-07-03,5.03,3.0,240.0
BRIGHT SUNNY LOFT,56411266.0,Colin,1,Bedford-Stuyvesant,40.68994,-73.95908,1,60.0,3.0,0.0,2019-06-23,0.72,1.0,0.0
Cozy Bed-Stuy Getaway!,3003330.0,Hadass,1,Bedford-Stuyvesant,40.69175,-73.94447,1,51.0,2.0,24.0,2019-06-23,0.83,3.0,99.0
Sweet digs of Windsor,274296.0,Massimo,1,Windsor Terrace,40.65554,-73.97932,0,104.0,3.0,30.0,2019-07-04,4.95,1.0,43.0
Chic Upper West Side living.,647918.0,Rohan,2,Upper West Side,40.77782,-73.98762,1,150.0,1.0,4.0,2019-02-03,0.38,1.0,0.0
Cozy Unique Artist Loft in East Williamsburg,16622969.0,Michael,1,Williamsburg,40.70259,-73.93535,1,45.0,2.0,8.0,2019-06-26,1.35,1.0,0.0
Perfect Spot For Your Next NYC Visit,26502283.0,Nick,2,East Village,40.7211,-73.97966,0,125.0,1.0,14.0,2018-05-28,0.89,1.0,0.0
Williamsburg Hidden Gem,5178818.0,Daniel,1,Williamsburg,40.71186,-73.95736,0,129.0,1.0,28.0,2019-07-07,5.22,1.0,93.0
Garden apt. opposite historic Fort Greene Park,129581090.0,Amy,1,Fort Greene,40.68842,-73.97349,0,160.0,2.0,12.0,2019-06-29,3.13,1.0,71.0
Cosy & Clean studio apt in the heart of Manhattan,15272878.0,Jane,2,Kips Bay,40.74104,-73.98134,0,150.0,2.0,0.0,2019-06-23,0.72,1.0,0.0
Brooklyn Take Me In,4052765.0,Alex,1,Bushwick,40.69394,-73.92972,1,46.0,3.0,1.0,2018-06-08,0.08,1.0,0.0
Huge 1 bedroom apartment on Broadway!,15468652.0,Igor,2,Washington Heights,40.83499,-73.94528,1,59.0,6.0,1.0,2017-08-04,0.04,1.0,0.0
2BRs on Spacious Apt. in Bushwick,161456818.0,Juan,1,Bushwick,40.68884,-73.91969,1,50.0,1.0,0.0,2019-06-23,0.72,1.0,165.0
Smart & Chic Studio Prime Location,3716641.0,Ofer,2,Upper West Side,40.79273,-73.97216,0,104.0,30.0,5.0,2017-02-26,0.13,8.0,156.0
Tiny House,112774776.0,Anne,1,Bedford-Stuyvesant,40.68128,-73.93884,0,92.0,4.0,3.0,2018-08-12,0.13,1.0,0.0
"Large, funky Park Slope triplex w outdoor space.",98040412.0,Amy,1,Park Slope,40.67259,-73.98452,0,300.0,1.0,0.0,2019-06-23,0.72,1.0,0.0
Small Sunny 1BR Apt Bradhurst Park,9754272.0,Tim,2,Harlem,40.82616,-73.94023,0,130.0,2.0,5.0,2016-10-30,0.13,1.0,0.0
Your Own Studio in Lower East Side,1534857.0,Sandro,2,Chinatown,40.71674,-73.98995,0,120.0,7.0,1.0,2016-04-08,0.03,2.0,0.0
"Spacious 1 BDR in Astoria, Queens ",24740606.0,Zsuzsanna,3,Astoria,40.76457,-73.91205,0,150.0,2.0,2.0,2015-05-24,0.04,1.0,0.0
Large & comfortable studio in Financial District,2233249.0,Eve,2,Financial District,40.70931,-74.00959,0,110.0,6.0,5.0,2017-07-01,0.13,1.0,0.0
Luxury 1-Bedroom Midtown West NYC Apartment,30283594.0,Kara,2,Midtown,40.76573,-73.98295,0,239.0,30.0,1.0,2017-11-22,0.05,121.0,352.0
Spectacular Soho Loft,302885.0,Hattie Grace,2,SoHo,40.72249,-74.00385,1,195.0,3.0,14.0,2019-06-22,1.37,3.0,0.0
HOUSE WITH 2 ENTRANCES 15min TO MANHATTAN,30237517.0,David,3,Forest Hills,40.73412,-73.8509,0,278.0,2.0,16.0,2018-07-12,0.62,6.0,0.0
"Bright, clean, cosy room in the heart of Brooklyn!",94113622.0,Darlene,1,Bushwick,40.68252,-73.90651,1,60.0,3.0,2.0,2017-08-29,0.09,2.0,165.0
Elegant 1BR in Midtown East by Sonder,12243051.0,Sonder,2,Murray Hill,40.74468,-73.97335,0,189.0,29.0,1.0,2018-08-03,0.09,96.0,338.0
Sonder | The Nash | Vibrant 1BR + Rooftop,219517861.0,Sonder (NYC),2,Murray Hill,40.74706,-73.97594,0,200.0,29.0,0.0,2019-06-23,0.72,327.0,311.0
Bowery modern loft,161268152.0,Maytal And Ken,2,Lower East Side,40.72221,-73.99181,0,700.0,2.0,0.0,2019-06-23,0.72,2.0,338.0
"Bright, Quiet and Modern--1,200 Sq Ft in W Village",1448674.0,Sean,2,West Village,40.7355,-73.99964,0,329.0,4.0,33.0,2019-06-09,1.25,1.0,16.0
Modern 1 Bedroom In the Middle of Everything!,3470710.0,Michael,1,Williamsburg,40.70294,-73.94152,0,94.0,2.0,29.0,2019-06-23,1.1,1.0,1.0
beautiful 1 bedroom apt,239004977.0,Jess,3,Queens Village,40.72684,-73.74896,1,80.0,1.0,0.0,2019-06-23,0.72,1.0,0.0
Awesome room in Brooklyn!!,39872618.0,Felipe,1,Crown Heights,40.6758,-73.93932,1,50.0,3.0,7.0,2018-05-15,0.31,1.0,249.0
Private Room in quiet XL East Village apartment!,160356.0,Joseph,2,East Village,40.72504,-73.98327,1,68.0,1.0,31.0,2019-07-03,7.69,4.0,94.0
Beautiful Private Bedroom - Downstairs,1469036.0,Tw,2,Harlem,40.80671,-73.95082,1,130.0,1.0,107.0,2019-06-25,2.38,1.0,304.0
"Bright, Spacious Room in Historical Neighborhood",34160620.0,Charlotte And Mary,2,Harlem,40.82186,-73.94624,1,80.0,2.0,2.0,2017-07-19,0.08,2.0,0.0
Stylish Gramercy Park Duplex LOFT,3097631.0,Max,2,Gramercy,40.7364,-73.98436,0,120.0,10.0,51.0,2019-07-01,0.86,1.0,64.0
Charming Brooklyn Abode,3905456.0,Amber,1,Flatbush,40.64294,-73.96016,0,110.0,1.0,3.0,2016-08-21,0.05,1.0,0.0
Amazing Loft/ Bed-Stuy/ Full Cleaning Service.,2628658.0,Marc-Antoine,1,Bedford-Stuyvesant,40.68301,-73.93738,0,120.0,30.0,2.0,2018-12-21,0.18,2.0,0.0
Spacious and cozy room!,11095923.0,Tobias,1,Bushwick,40.69802,-73.91472,1,40.0,1.0,0.0,2019-06-23,0.72,3.0,0.0
Cozy Clean Guest Room - Family Apt,7490.0,MaryEllen,2,Upper West Side,40.80178,-73.96723,1,79.0,2.0,118.0,2017-07-21,0.99,1.0,0.0
"Private room in spacious, cozy Brooklyn home.",3842238.0,Beverly,1,Bushwick,40.69013,-73.91177,1,65.0,1.0,1.0,2019-07-01,1.0,1.0,88.0
Triplex w/ 2 full bed/bath and high ceilings,47481444.0,Trace,2,Gramercy,40.7357,-73.98396,1,200.0,1.0,0.0,2019-06-23,0.72,1.0,0.0
Purple Room for 2/3 in brownstone $1450 per month,54275.0,JT And Tiziana,1,Bedford-Stuyvesant,40.67963,-73.93908,1,88.0,1.0,64.0,2019-07-01,0.68,3.0,238.0
Large 1 Bedroom Apt - Amazing Location SoHo/Nolita,70844761.0,Cynthia,2,Nolita,40.7237,-73.99454,0,200.0,5.0,7.0,2018-12-30,0.36,1.0,1.0
Shared room sofa bed (girls only),197368927.0,Cebile,1,Sheepshead Bay,40.60911,-73.95257,2,20.0,2.0,0.0,2019-06-23,0.72,8.0,32.0
Alcove Studio in Downtown Manhattan,15355526.0,Nattie,2,Chelsea,40.73893,-73.99464,0,350.0,2.0,12.0,2015-11-02,0.19,1.0,0.0
"2 bedroom apt in Bushwick, Brooklyn",2581079.0,Harriet,1,Bushwick,40.70246,-73.91756,0,200.0,5.0,0.0,2019-06-23,0.72,1.0,0.0
HOSTEL MY REFUGE PAISA (CAMAROTE#4 Parte Baja),248654228.0,Albeiro Y Katalina,3,East Elmhurst,40.76303,-73.88039,2,34.0,1.0,2.0,2019-05-04,0.7,4.0,123.0
Gema's Place,44213272.0,Miss. G.,3,Ditmars Steinway,40.77216,-73.91252,1,138.0,30.0,0.0,2019-06-23,0.72,5.0,234.0
East Village Two Bedroom,37028138.0,Matt,2,East Village,40.72228,-73.9838,0,250.0,3.0,21.0,2017-11-26,0.44,1.0,0.0
"The SoHo Loft - Huge Penthouse - 1,200 sqft",1527535.0,Jean-Marie,2,SoHo,40.72162,-74.00414,0,499.0,2.0,63.0,2019-07-07,0.76,1.0,26.0
A Bright Brooklyn Apartment With A Private Balcony,4434595.0,Jamie,1,Bedford-Stuyvesant,40.68717,-73.94557,0,98.0,3.0,12.0,2019-06-11,0.62,1.0,0.0
Amazing Condo In Amazing Part of an Amazing City-2,258762273.0,Andrew,3,Richmond Hill,40.6984,-73.84921,1,50.0,1.0,0.0,2019-06-23,0.72,1.0,308.0
"Welcome to Williamsburg, Brooklyn!!",68128762.0,Tom,1,Greenpoint,40.71961,-73.95405,1,170.0,1.0,0.0,2019-06-23,0.72,1.0,220.0
Hamilton Suite. 4Queen. 2rms. priv bath. kitchen,238750007.0,Hamilton,2,Harlem,40.82292,-73.94802,0,199.0,2.0,0.0,2019-06-23,0.72,3.0,0.0
"LYRIC - 1 Bedroom Executive Suite, 2 Bath, Kitchen",197053492.0,Lyric At 70 Pine,2,Financial District,40.70512,-74.00719,0,309.0,1.0,0.0,2019-06-23,0.72,8.0,325.0
Joyful,263843486.0,Joe,3,Richmond Hill,40.70053,-73.82372,0,120.0,2.0,2.0,2019-07-05,2.0,1.0,336.0
Gallery Suite,17719747.0,Rhonda,1,Fort Greene,40.68902,-73.96976,0,250.0,3.0,20.0,2019-06-23,0.39,1.0,323.0
"Light-filled, luxury condo with stunning views",737515.0,Joseph,1,Greenpoint,40.72915,-73.95813,0,275.0,13.0,0.0,2019-06-23,0.72,1.0,0.0
"ACintheroom!35minutestodowntown Manhattan,QUEENbed",47782497.0,Robianddebbie,1,East New York,40.66906,-73.87805,1,55.0,7.0,15.0,2019-05-01,1.33,3.0,318.0
Cozy Private Room,24283455.0,Igam,1,Gravesend,40.59075,-73.98359,1,40.0,2.0,10.0,2018-12-30,1.11,2.0,0.0
Spacious Living in Ditmas Park,107675.0,Lio & Kim And Yotam,1,Flatbush,40.64189,-73.96066,0,100.0,3.0,4.0,2019-03-22,0.12,1.0,69.0
Cozy Home w/Private Garden&Hot Tub!,2811458.0,Brandon,2,Chelsea,40.74724,-74.00355,0,395.0,4.0,73.0,2018-01-03,1.27,1.0,2.0
Cool Williamsburg Loft,9280078.0,Frederikke,1,Williamsburg,40.70845,-73.96742,0,120.0,1.0,1.0,2016-05-08,0.03,1.0,0.0
The Heart of Prime Williamsburg,404424.0,Oliver,1,Williamsburg,40.71943,-73.9565,0,145.0,7.0,8.0,2014-06-06,0.08,1.0,0.0
Prime E. Village at St. Marks Place,5081260.0,Eden,2,NoHo,40.7278,-73.99205,1,208.0,2.0,38.0,2019-06-18,0.6,1.0,313.0
Super Large & Cozy One Bedroom Apartment,78433586.0,Fayth,3,Astoria,40.76001,-73.91865,0,95.0,2.0,9.0,2017-08-26,0.29,1.0,212.0
Two rooms in one. A family friendly neighborhood.,113295877.0,Jonathan,4,Tompkinsville,40.63529,-74.09068,1,59.0,3.0,26.0,2019-06-22,1.11,3.0,351.0
Bright & Spacious Fort Greene 1 Bed,15384170.0,Jonathan,1,Fort Greene,40.68727,-73.972,0,175.0,3.0,12.0,2016-07-31,0.2,1.0,0.0
Bright Brooklyn Room in Shared Apt!,969279.0,Travis,1,Bushwick,40.69731,-73.92417,1,69.0,2.0,98.0,2019-06-16,1.36,1.0,20.0
PRIVATE ROOM IN STATEN ISLAND -FOR LADIES ONLY,201187671.0,Tuana,4,Shore Acres,40.61283,-74.06625,1,54.0,4.0,0.0,2019-06-23,0.72,1.0,89.0
Uber Zen Clean Modern Apartment in E-Williamsburg,33003994.0,Lima,1,Williamsburg,40.70741,-73.94285,1,77.0,6.0,30.0,2019-04-02,1.19,1.0,71.0
Beautiful 1-br with Spectacular View,144606000.0,Tiffany,2,Upper West Side,40.80064,-73.96778,0,250.0,14.0,0.0,2019-06-23,0.72,1.0,34.0
"Tranquil private bedroom, Hamilton Heights, NY",178473107.0,Allan C.,2,Harlem,40.8301,-73.94757,1,99.0,1.0,22.0,2019-06-30,1.88,6.0,45.0
"Peaceful, cozy, artistic studio.",283116.0,Lorie,3,Sunnyside,40.74625,-73.91643,0,75.0,5.0,0.0,2019-06-23,0.72,1.0,0.0
"Spacious room in Astoria, 15 mins to Manhattan",9494593.0,Tammy,3,Astoria,40.76677,-73.9171,1,75.0,2.0,4.0,2019-03-29,0.29,1.0,0.0
ROSA 'S Private Entrance,119155499.0,Julio,1,Bushwick,40.69516,-73.92258,1,61.0,5.0,32.0,2019-05-21,1.14,4.0,350.0
Sunny Flex 2br  Loft in Brooklyn,7503643.0,Vida,1,Greenpoint,40.72713,-73.94141,0,159.0,30.0,7.0,2019-01-07,0.12,52.0,327.0
Nice Cozy Room In Brooklyn On A Dead End Block,31039254.0,Sean,1,East Flatbush,40.64843,-73.93549,1,45.0,1.0,8.0,2019-07-07,5.0,1.0,334.0
"UWS Jewel, oval living room in a charming hometown",6420489.0,Lorena,2,Upper West Side,40.77845,-73.98198,0,315.0,4.0,16.0,2019-05-31,0.84,1.0,7.0
"Large, private apartment in restored Brownstone.",15651637.0,David,1,Prospect Heights,40.67908,-73.96858,0,200.0,3.0,29.0,2019-07-03,3.33,1.0,50.0
Luxury For Less In Downtown Manhattan,40425220.0,Lauren,2,Battery Park City,40.71617,-74.01468,1,225.0,1.0,1.0,2016-11-05,0.03,1.0,0.0
(2RW) Chic Chelsea Studio Just for You,271275048.0,Isaac,2,Chelsea,40.74767,-73.99256,0,109.0,30.0,0.0,2019-06-23,0.72,2.0,363.0
"NYC4YOU  
Great location!!!",23187808.0,Theodore,3,Ditmars Steinway,40.77412,-73.9061,0,99.0,1.0,81.0,2019-06-20,2.98,1.0,202.0
Spacious 2 BR sun-filled apartment  in Chelsea,21079341.0,Georgina,2,Chelsea,40.74558,-74.00325,0,260.0,2.0,2.0,2018-12-30,0.18,1.0,0.0
Beautiful Room for 2 in Manhattan,95777134.0,Carlos,2,Upper West Side,40.77263,-73.98997,1,120.0,3.0,57.0,2019-06-30,4.23,1.0,48.0
VERA’S PLACE JUST A STEP FROM SUBWAY,139946116.0,Vera,3,Long Island City,40.7613,-73.92864,1,60.0,7.0,1.0,2018-05-05,0.07,1.0,365.0
"Vibrant area, bohemian vibe",211941129.0,Katarzyna,1,Greenpoint,40.72633,-73.95859,1,55.0,1.0,21.0,2019-07-05,7.33,2.0,47.0
Cozy studio apartment Lower East Side / Lil Italy,67754093.0,Jayd,2,Lower East Side,40.72013,-73.9922,0,135.0,14.0,0.0,2019-06-23,0.72,1.0,0.0
Bright one bedroom blocks from Barclays Center,28695751.0,Ian & Wendy,1,Park Slope,40.68164,-73.9779,0,125.0,3.0,22.0,2019-03-11,0.72,2.0,0.0
Private room only 1 min from Empire state Building,18882408.0,Rina,2,Midtown,40.74995,-73.98602,1,108.0,3.0,7.0,2019-04-28,0.44,1.0,0.0
Entire 1-bed home in midtown west,46068130.0,Laura,2,Hell's Kitchen,40.76585,-73.98507,0,175.0,3.0,15.0,2017-07-27,0.57,2.0,0.0
(A) Private Twin Single Room LGA JFK Manhattan 15m,263053182.0,Fmny,3,Rego Park,40.72577,-73.86509,1,55.0,1.0,0.0,2019-06-23,0.72,10.0,106.0
a cozy room in manhattan!,519554.0,Umut&Deniz,2,Lower East Side,40.71904,-73.98962,1,69.0,2.0,80.0,2019-06-24,1.49,5.0,331.0
Amazing Room in East Village Apartment!,104775467.0,Micaela,2,East Village,40.72549,-73.99198,2,120.0,2.0,0.0,2019-06-23,0.72,1.0,0.0
Spacious 1BR close to the subway,15823232.0,Nicolas,1,Crown Heights,40.67698,-73.94414,1,99.0,2.0,2.0,2019-03-03,0.29,3.0,78.0
Private bedroom & bathroom in 2 bedroom 2 bath Apt,36669277.0,Eugenie,1,Williamsburg,40.71805,-73.96416,1,105.0,1.0,38.0,2017-10-30,1.21,1.0,0.0
"BEST LOCATION, ROOFTOP, ROOMY AND BRIGHT",3917497.0,Daniele,2,Financial District,40.70445,-74.01521,0,135.0,6.0,10.0,2019-06-17,0.48,1.0,160.0
Ridgewood Deal,271925782.0,Stephane,3,Ridgewood,40.70062,-73.90796,2,35.0,1.0,0.0,2019-06-23,0.72,1.0,72.0
Private Spacious Artist’s Bedroom In Manhattan,271029539.0,Dominique,2,Harlem,40.82165,-73.95423,1,48.0,1.0,1.0,2019-07-06,1.0,4.0,128.0
"Private room for a single, couple or small family",88367005.0,Karla,1,Bushwick,40.68949,-73.90588,1,36.0,1.0,1.0,2019-03-08,0.24,1.0,0.0
Cute Apartment Near Prospect Park,37821056.0,Nichole,1,Flatbush,40.6502,-73.95509,1,39.0,7.0,6.0,2018-01-05,0.17,4.0,278.0
Spacious room in a cosy BedStuy palace,79704239.0,Alice,1,Bedford-Stuyvesant,40.68891,-73.9548,1,45.0,5.0,0.0,2019-06-23,0.72,2.0,0.0
Cuarto muy confortable. 2 personas. Cerca de todo.,67261284.0,Dante,3,Jackson Heights,40.75302,-73.8797,1,47.0,1.0,15.0,2018-12-20,0.39,2.0,0.0
Top Floor Brooklyn Pad 1.5Bd/1Bth,9975193.0,Julianna & Lawrence,1,Park Slope,40.67694,-73.9813,0,180.0,3.0,6.0,2018-07-30,0.13,1.0,0.0
Charming Studio in the Heart of NYC,19644682.0,Janet,2,Upper West Side,40.78245,-73.98163,0,120.0,6.0,5.0,2016-04-21,0.09,1.0,0.0
Entire Floor in 1870 Downtown Brooklyn Brownstone,33204787.0,Yaimara,1,Gowanus,40.68289,-73.98532,1,95.0,2.0,21.0,2018-01-06,0.94,1.0,0.0
Comfy Bronx home away from home,54136018.0,Louise,0,Kingsbridge,40.86925,-73.89974,1,35.0,1.0,8.0,2019-06-27,8.0,1.0,48.0
Lovely private room in spacious top floor condo,5522547.0,Dave,1,Crown Heights,40.67229,-73.92729,1,100.0,1.0,1.0,2018-09-24,0.1,1.0,89.0
Flat Iron 2BD Beautiful Apt ,9462127.0,Krista,2,Flatiron District,40.74107,-73.98487,0,475.0,1.0,0.0,2019-06-23,0.72,1.0,0.0
Reno huge 2 room quiet Times Sq!!!,48866651.0,Nissim,2,Hell's Kitchen,40.76373,-73.99297,0,70.0,30.0,5.0,2019-01-27,0.12,5.0,341.0
Columbia Castle in Brooklyn Heights,448312.0,Christopher,1,Brooklyn Heights,40.6926,-73.99832,1,100.0,3.0,66.0,2016-09-16,0.68,2.0,0.0
The Gnome House “ Oasis in the city “,92828204.0,Claire,2,Midtown,40.75979,-73.96444,0,1200.0,1.0,36.0,2019-06-09,1.64,1.0,354.0
Artistic pad in East Williamsburg!,70674019.0,Jack,1,Bushwick,40.69968,-73.92645,0,179.0,7.0,117.0,2019-06-26,3.04,2.0,137.0
"Greenwich Village/ Noho Duplex Flat! Bright, Luxe",224480214.0,Ollie,2,East Village,40.72493,-73.99061,0,308.0,1.0,39.0,2019-06-22,6.46,1.0,269.0
Awesome designed shared room in beautiful Coliving,146345538.0,Sergii,1,Bushwick,40.69329,-73.91328,2,15.0,30.0,3.0,2018-07-14,0.16,5.0,344.0
Luxury condo walking distance from Times Square,182410092.0,Joseph,2,Hell's Kitchen,40.76605,-73.99193,0,700.0,2.0,0.0,2019-06-23,0.72,1.0,304.0
"""Mi casa es su casa"" Welcome home",224315550.0,Leonardo,1,Williamsburg,40.71043,-73.96505,1,90.0,2.0,27.0,2019-07-05,3.84,2.0,56.0
Beautiful and Large Private Room 1Block from train,21508828.0,Nguyen,2,Washington Heights,40.85289,-73.93508,1,64.0,1.0,16.0,2019-01-02,0.36,2.0,249.0
Cozy/Simple Private Room#2 in Bushwick Broadway,120875818.0,Rock,1,Bushwick,40.69299,-73.92524,1,60.0,1.0,9.0,2019-06-25,4.66,2.0,174.0
♥Private Master Bath | Express Train+Free Parking☆,34177401.0,Nick,1,East New York,40.67563,-73.87866,0,86.0,1.0,154.0,2019-07-05,9.53,2.0,311.0
Lower East Side Artist's Sanctuary,14908547.0,Elyse,2,Lower East Side,40.71962,-73.98434,0,169.0,4.0,7.0,2016-01-03,0.14,1.0,0.0
Night with a king,143509629.0,Mel,0,University Heights,40.85538,-73.91081,2,40.0,1.0,0.0,2019-06-23,0.72,1.0,0.0
"Brooklyn Private Bath&Bed Steps to F,G trains",14898658.0,Chadanut,1,Kensington,40.64345,-73.98015,1,45.0,1.0,103.0,2019-03-11,2.68,11.0,0.0
2 Bedrooms Available in Upper West Manhattan,133274871.0,Deborah,2,Harlem,40.81513,-73.95685,1,51.0,5.0,0.0,2019-06-23,0.72,1.0,0.0
Whole Apartment - Beautiful Sunny Studio,6968630.0,Doug,1,Crown Heights,40.67627,-73.94775,0,95.0,4.0,5.0,2018-07-23,0.1,1.0,1.0
Beautiful artist brownstone,12112004.0,Kylie,1,Bedford-Stuyvesant,40.68369,-73.92336,1,150.0,1.0,0.0,2019-06-23,0.72,1.0,365.0
Cozy 2 Bedroom Condominium,260895008.0,Sammy,2,Kips Bay,40.74412,-73.97609,0,199.0,1.0,5.0,2019-06-21,2.83,1.0,85.0
The Red Door,51813748.0,Genny & Gina,1,Williamsburg,40.71936,-73.94225,0,185.0,4.0,77.0,2019-06-20,1.8,1.0,25.0
Relax in Harlem,101388075.0,Imogene,2,Harlem,40.82237,-73.94001,0,104.0,1.0,18.0,2019-06-19,1.53,1.0,34.0
Cozy Sofa Bed for Nightly Stays,2968774.0,Alexis,1,Crown Heights,40.66838,-73.95624,2,45.0,1.0,1.0,2015-11-11,0.02,2.0,0.0
Comfy 1 Bed 1 Bath - great location,24742173.0,Tammy,2,Upper West Side,40.79708,-73.969,0,180.0,2.0,3.0,2019-05-04,0.06,3.0,70.0
Spacious private bedroom with high ceilings,28046572.0,Dier,1,Bedford-Stuyvesant,40.68869,-73.93449,1,35.0,20.0,1.0,2018-07-16,0.08,1.0,0.0
CHARMING  ROOM CLOSE TO MANHATTAN,45416627.0,Lolita,3,Astoria,40.76786,-73.92433,1,45.0,1.0,137.0,2019-06-16,3.06,9.0,283.0
Zen retreat in Bustling East Village,105631352.0,Taylor,2,East Village,40.72561,-73.97953,1,90.0,2.0,41.0,2019-07-01,1.91,3.0,0.0
